review_id,year,seat_type,type_of_traveller,route,overall_rating_10,sentiment_score,top_complaint,frequency,rank
787,2022,Economy Class,Family Leisure,Philadelphia to Kathmandu via Doha,5,-0.2,uncertain layover changes,1,4
788,2022,Business Class,Solo Leisure,Bangkok to Warsaw via Doha,6,-0.6,"aircraft downgrade, no earplugs",1,4
792,2022,First Class,Family Leisure,Washington to Beirut via Doha,5,-0.6,elderly father agitated during night,1,4
793,2022,Economy Class,Business,Singapore to Copenhagen via Doha,8,0.75,no dinners nor lunch was served onboard,1,4
799,2022,Economy Class,Couple Leisure,London to Male via Doha,4,-0.6,long wait for drinks,1,4
801,2022,Economy Class,Solo Leisure,Chennai to Seattle via Doha,6,-0.8,upgrade not possible at doha airport,1,4
803,2022,Business Class,Solo Leisure,New York to Cairo via Doha,2,-0.7,"lost luggage, no reimbursement",1,4
811,2022,Economy Class,Family Leisure,Zanzibar to Copenhagen via Doha,5,-0.8,flight delayed and mishandled,1,4
813,2022,Business Class,Business,Sydney to Beirut via Doha,1,-0.8,"business lounge closed, voucher not accepted",1,4
814,2022,Economy Class,Solo Leisure,Montreal to Dubai via Doha,2,-0.8,food was terrible,4,1
817,2022,Economy Class,Solo Leisure,Doha to Los Angeles,6,-0.7,"lost items, slow service, repetitive commercials",1,4
818,2022,Business Class,Family Leisure,Manchester to Colombo via Doha,7,0.7,food in business class was not up to standard.,1,4
823,2022,Business Class,Solo Leisure,Warsaw to Bangkok via Doha,3,-0.7,"uncomfortable seat, no sleep for me",1,4
824,2022,Economy Class,Solo Leisure,Johannesburg to Doha,5,-0.8,staff ignored me multiple times,1,4
825,2022,Economy Class,Couple Leisure,Bangkok to London via Doha,1,-0.8,seats not assigned after payment,1,4
826,2022,Economy Class,Solo Leisure,Seattle to Doha,8,0.3,subpar seating and entertainment,1,4
827,2022,Business Class,Solo Leisure,London to Singapore via Doha,1,-0.8,failed to change flight due to symptoms,1,4
828,2022,Economy Class,Couple Leisure,Beirut to Doha,2,-0.85,"lost luggage, no help",1,4
829,2022,Economy Class,Couple Leisure,London to Male via Doha,1,-0.8,"long queue, staff not helping",1,4
830,2022,Economy Class,Business,Doha to Baku,4,-0.8,downgraded to economy class despite business class booking,1,4
831,2022,Business Class,Business,Brussels to Doha via Dubai,8,0.6,meal was rather limited,1,4
834,2022,Business Class,Couple Leisure,Manchester to Cape town via Doha,2,-0.8,"long check-in, delayed boarding, lost luggage",1,4
835,2021,Business Class,Family Leisure,Chicago to Doha,5,-0.3,poor service by flight attendants,1,4
840,2021,Economy Class,Solo Leisure,Munich to Mumbai via Doha,6,-0.75,better aircraft needed for 3hr flight,1,4
842,2021,Economy Class,Business,Doha to London,5,0.1,boarding awful with not enough seating,1,4
843,2021,Business Class,Solo Leisure,Phuket to Doha,5,-0.3,seat was uncomfortable and squeezed my feet.,1,4
844,2021,Economy Class,Solo Leisure,Sydney to Sao Paulo via Doha,1,-0.8,"no hotel arrangement, delayed flight",1,4
849,2021,Business Class,Business,Doha to Sao Paulo,5,-0.75,poor food quality,3,2
851,2021,Business Class,Family Leisure,Doha to Male,8,0.8,strange boarding process with no clear signage,1,4
853,2021,Business Class,Solo Leisure,Doha to Phuket,6,-0.3,seats are hard and uncomfortable.,1,4
854,2021,Business Class,Solo Leisure,Stockholm to Doha,8,0.9,wi-fi on board didn't work,1,4
861,2021,Business Class,Business,Rome to Riyadh via Doha,1,-0.9,charged to change flight,1,4
862,2021,Economy Class,Solo Leisure,Johannesburg to Munich via Doha,3,-0.8,had to pay extra for lounge access,1,4
863,2021,Economy Class,Solo Leisure,Islamabad to Tokyo via Doha,7,0.2,overpriced food court at doha airport,1,4
864,2021,Economy Class,Couple Leisure,Zurich to Mumbai via Doha,4,-0.8,no clear communication on documents,1,4
866,2021,Business Class,Couple Leisure,Cape Town to Larnaca via Doha,7,-0.3,check-in at larnaca was one of the worst i have ever experienced,1,4
867,2021,Economy Class,Solo Leisure,Doha to Clark,8,0.6,early check-in did not get front seat,1,4
870,2021,Business Class,Family Leisure,Munich to Doha,9,0.75,denied access to the lounge even though we paid for full fare ticket,1,4
871,2021,Economy Class,Family Leisure,Erbil to Seattle via Doha,9,0.85,freezing temperature during flight,1,4
876,2021,Economy Class,Solo Leisure,Kyiv to Montreal via Doha,10,0.8,layover was too long,1,4
879,2021,Economy Class,Couple Leisure,Melbourne to Warsaw via doha,1,-0.8,"no response, long hold time, disconnected call",1,4
880,2021,Economy Class,Solo Leisure,"Kigali to Copenhagen via Entebbe, Doha",9,0.8,online booking issues and payment problems,1,4
882,2021,Economy Class,Solo Leisure,Johannesburg to Frankfurt via Doha,10,0.8,check-in service at frankfurt airport could have been organised a bit better,1,4
884,2021,Business Class,Family Leisure,Washington to Beirut via Doha,1,-0.9,never processed voucher credits properly,1,4
889,2021,Economy Class,Solo Leisure,Nairobi to Boston via Doha,1,-0.8,"no hotel, no lounge access",1,4
890,2021,Economy Class,Couple Leisure,Male to Zurich via Doha,5,-0.8,"poor customer support, system bugs",1,4
891,2021,Economy Class,Family Leisure,Tehran to Seattle via Doha,3,-0.8,lost next flight due to delay,1,4
898,2021,Business Class,Solo Leisure,Berlin to Doha,7,-0.2,downgrade of aircraft type and no qsuite,1,4
900,2021,Economy Class,Solo Leisure,Oslo to Singapore via Doha,5,-0.8,refund not received after 6 months,1,4
903,2021,Economy Class,Business,Bangkok to Milan via Doha,1,-0.8,"denied boarding, no compensation",1,4
905,2021,Economy Class,Solo Leisure,Chicago to Doha,7,0.1,flight delayed for 3.5 hours,1,4
916,2021,Economy Class,Family Leisure,Islamabad to Brussels via Doha,1,-0.8,offloaded due to pcr test issue,1,4
917,2021,Economy Class,Family Leisure,Doha to Keflavik via Copenhagen,1,-0.8,poor customer service handling boarding issue,1,4
918,2021,Economy Class,Couple Leisure,Male to Chicago via Doha,5,-0.85,rude and evasive accountability,1,4
928,2021,Economy Class,Solo Leisure,Najaf to Nairobi via Doha,8,-0.3,missed connecting flight due to late arrival,1,4
933,2021,Business Class,Couple Leisure,Boston to Doha,1,-0.8,"rigid change rules, $10,000 fee",1,4
941,2021,Business Class,Couple Leisure,Houston to Karachi via Doha,10,0.9,lounge was closed because of covid.,1,4
953,2021,Economy Class,Solo Leisure,Stockholm to Dhaka via Doha,2,-0.8,asking for fare difference for rebooking,1,4
955,2021,Economy Class,Family Leisure,Istanbul to Doha,1,-0.9,"refused boarding, forced to book another flight",1,4
956,2021,Economy Class,Couple Leisure,Amsterdam to Bangkok via Doha,8,0.8,loading speed and ux/ui of booking process,1,4
967,2020,Economy Class,Solo Leisure,Krabi to London via Doha,1,-0.8,customer service not helpful in rectifying issue,1,4
970,2020,Business Class,Couple Leisure,Sydney to London via Doha,4,-0.2,"expensive item damaged, no compensation.",1,4
972,2020,Economy Class,Family Leisure,Doha to Islamabad,7,-0.3,no refund issued for stranded passenger,1,4
973,2020,Economy Class,Solo Leisure,Zurich to Tokyo Narita via Doha,9,-0.2,date changes not free as advertised,1,4
974,2020,Business Class,Couple Leisure,Male to Frankfurt via Doha,2,-0.8,paying for lounge access not included,1,4
977,2020,Economy Class,Couple Leisure,London to Durban via Doha,1,-0.85,"long delays, no apology",1,4
982,2020,Business Class,Solo Leisure,Munich to Phuket via Doha,1,-0.8,"voucher not enough, extra costs",1,4
986,2020,Economy Class,Solo Leisure,London Heathrow to Seoul Incheon via Doha,9,0.85,flight closing message caused panic,1,4
990,2020,Economy Class,Business,Athens to Tehran via Doha,8,0.3,policy on second sector not satisfactory,1,4
996,2020,Economy Class,Solo Leisure,Melbourne to Tallinn,1,-0.8,stranded in stockholm with no help,1,4
1001,2020,Economy Class,Couple Leisure,Tblisi to Chicago via Doha,9,0.8,flight cancelled by airline,1,4
1003,2020,Economy Class,Solo Leisure,Brisbane to Doha,10,0.8,flight was late,2,3
1005,2020,Economy Class,Family Leisure,Beirut to Los Angeles via Doha,1,-0.8,no email for credit card verification,1,4
1021,2020,Economy Class,Couple Leisure,Helsinki to Mumbai via Doha,8,-0.3,challenging to get updates from qatar airways,1,4
1024,2020,Economy Class,Family Leisure,Perth to Manchester via Doha,1,-0.8,lounge left unassisted during transit,1,4
1027,2020,Economy Class,Solo Leisure,London to Auckland via Doha,1,-0.8,"flight cancelled, no alternative offered",1,4
1028,2020,Economy Class,Solo Leisure,Melbourne to Paris via Doha,10,0.95,food poisoning from food at melbourne airport,1,4
1029,2020,Economy Class,Couple Leisure,Amritsar to Vancouver via Doha,8,-0.2,poor check in counter service,1,4
1037,2020,Economy Class,Family Leisure,Auckland to Helsinki via Doha,10,0.8,"qatar airways internet site, the booking is rather tedious.",1,4
1039,2020,Economy Class,Couple Leisure,Manchester to Nairobi via Doha,9,0.85,minor issues at check-in and boarding,1,4
1044,2020,Economy Class,Family Leisure,Helsinki to Delhi via Delhi,7,0.3,cabin crew under pressure and stress,1,4
1046,2020,Economy Class,Business,Doha to Beirut,1,-0.8,"charged extra for luggage, refund not processed",1,4
1047,2020,Economy Class,Solo Leisure,Colombo to Warsaw via Qatar,1,-0.8,"no money back, lost luggage",1,4
1050,2020,Economy Class,Couple Leisure,London to Doha,5,0.2,2 hours for drinks,1,4
1052,2020,Economy Class,Business,Johannesburg to Danang via Doha,2,-0.8,"food was substandard, limited drink options",1,4
1053,2020,Business Class,Couple Leisure,Phuket to Frankfurt via Doha,5,-0.2,terrible support for refunds,1,4
1055,2020,Economy Class,Solo Leisure,Birmingham to Goa via Doha,4,-0.6,seats not able to recline properly,1,4
1057,2020,Business Class,Business,Bucharest to Sydney via Doha,10,0.8,rewards program is rigid and overly taxing,1,4
1058,2020,Business Class,Couple Leisure,Bangkok to Oslo via Doha,10,0.9,wifi charges a bit high,1,4
1059,2020,Economy Class,Couple Leisure,Hyderabad to Dallas via Doha,4,-0.3,indigo didn't provide a blanket,1,4
1060,2020,Business Class,Solo Leisure,Washington to Doha,7,0.1,seat design not good for sleeping,1,4
1062,2020,Economy Class,Couple Leisure,Sydney to London via Doha,8,0.8,"22 hour flight, no seat is comfortable on the bottom after 16 hours",1,4
1066,2020,Business Class,Solo Leisure,Singapore to Istanbul via Doha,8,0.8,dreadful new safety video i had to endure 4 times,1,4
1067,2020,Economy Class,Couple Leisure,Manchester to Bangkok via Doha,10,0.8,"lacked usb/power, entertainment box disturbing",1,4
1069,2020,Economy Class,Business,Copenhagen to Kathmandu via Doha,1,-0.8,"seat reservations gone, switched to last row",1,4
1070,2020,Business Class,Couple Leisure,Edinburgh to Perth via Doha,10,0.85,constant confusion at changeover places,1,4
1071,2020,Economy Class,Solo Leisure,New York to Singapore via Doha,2,-0.8,no food or refreshments provided,1,4
1072,2020,Business Class,Business,Dallas Ft Worth to Doha,10,0.9,internet did not work for last 3 hours of flight,1,4
1073,2020,Business Class,Couple Leisure,Gatwick to Denpasar via Doha,8,0.9,aspire lounge at gatwick not up to standard,1,4
1075,2020,Economy Class,Family Leisure,Gatwick to Doha,1,-0.75,food was terrible,4,1
1078,2020,Economy Class,Family Leisure,Melbourne to Doha,7,0.6,food was average,1,4
1079,2020,Business Class,Business,Istanbul to Singapore via Doha,3,-0.4,downgraded from qsuite three times,1,4
1081,2020,Business Class,Couple Leisure,Mumbai to Copenhagen via Doha,8,0.8,al mourjan lounge in doha is unpleasant,1,4
1082,2020,Economy Class,Couple Leisure,Perth to Doha via London,1,-0.8,forced to wait 24 hours for re-routing,1,4
1083,2020,Economy Class,Solo Leisure,Hong Kong to Kyiv via Doha,10,0.8,delayed connection in doha,1,4
1085,2020,Business Class,Couple Leisure,Los Angeles to Male via Doha,4,-0.75,no compensation for downgrade,1,4
1087,2020,Economy Class,Solo Leisure,Athens to Shanghai via Doha,1,-0.8,"could not check in online, extra baggage charges",1,4
1088,2020,Economy Class,Couple Leisure,Sydney to Amsterdam via Doha,1,-0.4,"cancelled return flight, unhelpful",1,4
1090,2020,Economy Class,Solo Leisure,Manila to Doha,7,0.2,crew forgot my drink request,1,4
1091,2020,Economy Class,Solo Leisure,Doha to Karachi,8,0.8,no ife due to 02 hours journey,1,4
1092,2020,Economy Class,Solo Leisure,London to Colombo via Doha,3,0.1,food was super bland,1,4
1093,2020,Economy Class,Solo Leisure,Dhaka to Helsinki via Doha,9,0.2,missed connecting flight due to delay,1,4
1094,2020,Economy Class,Couple Leisure,Bangkok to London via Doha,7,0.3,"dirty headphones, delayed flight",1,4
1095,2020,Business Class,Couple Leisure,Colombo to Edinburgh via Doha,5,-0.3,"champagne not chilled, no more sauvignon blanc available",1,4
1097,2020,Economy Class,Couple Leisure,Milan to Muscat via Doha,7,0.6,long waiting time for transfer,1,4
1098,2020,Economy Class,Couple Leisure,Pisa to Melbourne via Doha,6,0.3,seats very uncomfortable,1,4
1101,2019,Business Class,Couple Leisure,Doha to Athens,5,-0.4,uncomfortable seat for me,1,4
1102,2019,Economy Class,Solo Leisure,Kuala Lumpur to Houston via Doha,9,0.8,outbound delayed by 6 hours,1,4
1104,2019,Economy Class,Couple Leisure,Oslo to Johannesburg via Doha,4,0.1,delayed in johannesburg waiting for luggage,1,4
1106,2019,Business Class,Business,Stockholm to Doha,1,-0.2,male flight attendant denied access to washroom,1,4
1108,2019,Economy Class,Couple Leisure,Johannesburg to Antalya via Doha,1,-0.8,"delayed luggage, no compensation",1,4
1110,2019,Economy Class,Solo Leisure,Manila to Doha,5,-0.7,"platinum member, no good leg space seat",1,4
1111,2019,Economy Class,Couple Leisure,Copenhagen to Singapore via Doha,1,-0.8,denied check-in due to name spelling mistake.,1,4
1112,2019,Business Class,Couple Leisure,Copenhagen to Bombay via Doha,9,0.8,al mourjan lounge cannot handle the traffic,1,4
1113,2019,Economy Class,Couple Leisure,Zanzibar to Sydney via Doha,9,0.8,food was not to the top as on other sector,1,4
1115,2019,Business Class,Solo Leisure,Berlin to Doha,7,-0.2,poor standard of food,2,3
1116,2019,Economy Class,Solo Leisure,Doha to Kigali,2,-0.9,"seat uncomfortable, ife useless",1,4
1118,2019,Economy Class,Solo Leisure,Bangkok to Frankfurt via Doha,9,0.7,check-in was time-consuming and staff average on friendliness,1,4
1120,2019,Business Class,Solo Leisure,New York JFK to Doha,2,-0.8,"parts not available at jfk, had to wait",1,4
1121,2019,Business Class,Business,London to Bangalore via Doha,3,-0.8,no q suite on doha to bangalore leg,1,4
1124,2019,Business Class,Solo Leisure,Stockholm to Bangkok via Doha,9,0.8,"rather hard seat, what you especially feel when you have it flat for sleeping.",1,4
1125,2019,Economy Class,Family Leisure,Manchester to Islamabad via Doha,8,0.6,check in staff at islamabad awful,1,4
1126,2019,Economy Class,Business,London Heathrow to Doha,7,0.3,seat densification nonsense,1,4
1127,2019,Economy Class,Couple Leisure,Sydney to Warsaw via Doha,3,-0.2,slow check-in at sydney airport,1,4
1128,2019,Economy Class,Solo Leisure,Copenhagen to Tokyo via Doha,6,-0.7,"seats were narrow for me, even though they advertise greater legroom.",1,4
1129,2019,Economy Class,Family Leisure,Manchester to Lahore via Doha,8,0.3,"food given at same time as adults, no explanation for delay",1,4
1130,2019,Business Class,Couple Leisure,Doha to Gatwick,5,-0.7,unable to have shower due to large number of transferring people,1,4
1132,2019,Economy Class,Family Leisure,Paris to Kuala Lumpur via Doha,9,0.7,entertainment system was outdated and difficult to use,1,4
1133,2019,Business Class,Solo Leisure,Manchester to Phnom Penh via Doha,7,0.3,"confusing booking procedure, long wait at check-in",1,4
1134,2019,Business Class,Business,Doha to Barcelona,2,-0.8,"old business class seats, misleading website",1,4
1135,2019,Business Class,Business,Venice to Doha,3,-0.2,seat is hardly suitable for sleeping,1,4
1136,2019,Business Class,Business,Hong Kong to Doha,3,-0.75,"seat comfort very limited, no main course",1,4
1137,2019,Economy Class,Family Leisure,Goa to Warsaw via Doha,7,0.2,"flight delayed, ground crew handling poor",1,4
1139,2019,Economy Class,Business,Manila to Gothenburg via Doha,5,0.2,missed connecting flight,2,3
1140,2019,Business Class,Business,Doha to Hong Kong,2,-0.7,"aged business class configuration, no main course",1,4
1141,2019,Economy Class,Family Leisure,Manchester to Bangkok via Doha,4,-0.2,check-in staff unhelpful and inflexible,1,4
1142,2019,Economy Class,Family Leisure,Melbourne to Munich via Doha,10,0.85,seat was broken initially,1,4
1143,2019,Economy Class,Business,Cardiff to Cape Town via Doha,9,0.85,missed connecting flight,2,3
1144,2019,Economy Class,Family Leisure,Helsinki to Jakarta via Doha,6,0.3,food literally suck,1,4
1145,2019,Economy Class,Solo Leisure,Mahe to Langkawi via Doha,1,-0.9,no compensation for delay,1,4
1146,2019,Economy Class,Solo Leisure,Melbourne to Moscow via Doha,1,-0.8,"cancelled at the last moment, no compensation",1,4
1147,2019,Business Class,Solo Leisure,Nice to Bangkok via Doha,6,0.2,"noisy boeing 777, uncomfortable seats",1,4
1148,2019,Economy Class,Couple Leisure,Gatwick to Colombo via Doha,3,-0.4,"long check-in delay, cramped seats, broken ife",1,4
1152,2019,Economy Class,Solo Leisure,Lisbon to Tehran via Doha,6,-0.2,"no lunch served onboard, fas ignored call button.",1,4
1154,2019,Business Class,Solo Leisure,Sofia to Singapore via Doha,8,0.4,"slow service, forgot drinks",1,4
1155,2019,Economy Class,Business,Kolkata to Paris via Doha,1,-0.8,"flight delayed, no compensation offered",1,4
1156,2019,Business Class,Solo Leisure,Perth to Birmingham via Doha,9,0.8,doha lounge overcrowded and toilets inadequate,1,4
1158,2019,Economy Class,Couple Leisure,Denpasar to Paris via Doha,2,-0.8,"lost phone not found, no assistance.",1,4
1159,2019,Economy Class,Family Leisure,Istanbul to Singapore via Doha,8,0.2,slow web check in baggage drop lane,1,4
1160,2019,Business Class,Solo Leisure,Kolkata to New York JFK via Doha,8,0.7,flight attendants had to be reminded to bring jacket,1,4
1161,2019,Business Class,Couple Leisure,Perth to Edinburgh via Doha,9,0.8,could not find my left phone,1,4
1162,2019,Economy Class,Couple Leisure,Amman to Sydney via Doha,3,-0.8,gluten free meals were inedible.,1,4
1164,2019,Business Class,Business,Doha to Amsterdam,8,0.3,service was really slow,1,4
1165,2019,Economy Class,Family Leisure,Montreal to Multan via Doha,1,-0.8,missing flight due to airline mistake,1,4
1166,2019,Business Class,Business,Tbilisi to Doha,2,-0.8,weight limit too strict for business class,1,4
1169,2019,First Class,Business,Not Rated,1,-0.8,staff at the lounges discourteous,1,4
1170,2019,Economy Class,Family Leisure,Cape Town to Manchester via Doha,1,-0.8,website changed layover time last minute,1,4
1171,2019,Economy Class,Couple Leisure,Colombo to Madrid via Doha,2,-0.8,4 hour delay in madrid,1,4
1172,2019,Business Class,Business,Hong Kong to Doha,4,-0.8,"old plane, no privacy, not fully reclining seats",1,4
1175,2019,Business Class,Business,Tunis to Doha,1,-0.3,luggage came out late and damaged,1,4
1176,2019,Economy Class,Solo Leisure,Athens to Manila via Doha,4,-0.8,check in staff refused early check in,1,4
1178,2019,Business Class,Solo Leisure,Manchester to Bangkok via Doha,10,0.3,check in staff at manchester appalling,1,4
1180,2019,Economy Class,Family Leisure,Adelaide to Edinburgh via Doha,1,-0.8,lost my bag and long insurance process,1,4
1181,2019,Economy Class,Solo Leisure,Cape Town to Edinburgh via Doha,2,-0.9,poor information regarding delay and cancellation,1,4
1182,2019,Economy Class,Solo Leisure,Colombo to Amsterdam via Doha,5,-0.3,nightmare booking process for pet transport,1,4
1184,2019,Economy Class,Couple Leisure,Denpasar to Bucharest via Doha,4,-0.6,food was barely eatable.,1,4
1185,2019,Business Class,Family Leisure,Johannesburg to Antalya via Doha,1,-0.8,"luggage not delivered, no response to emails",1,4
1187,2019,Business Class,Solo Leisure,Kuwait to Bangkok via Doha,9,0.9,missed original flight due to delay,1,4
1189,2019,Economy Class,Business,Tokyo to Venice via Doha,2,-0.8,"no support, gate changes",1,4
1190,2019,Economy Class,Business,Beirut to Doha,7,0.7,ground staff at beirut airport are unhelpful.,1,4
1191,2019,Economy Class,Couple Leisure,Sydney to Nice via Doha,8,0.75,family in k seat,1,4
1192,2019,First Class,Solo Leisure,Doha to Sydney,7,0.7,food not as expected,1,4
1193,2019,Economy Class,Family Leisure,London to Phuket via Doha,1,-0.85,staff attitude towards autistic child,1,4
1194,2019,Business Class,Solo Leisure,Rome to Sydney via Doha,2,-0.8,did not credit miles to qantas account,1,4
1195,2019,Economy Class,Solo Leisure,Johannesburg to Edinburgh via Doha,10,0.9,free wifi for the duration of the flight.,1,4
1196,2019,Business Class,Solo Leisure,Doha to Bangkok,5,-0.7,aircraft change without notice,1,4
1197,2019,Business Class,Business,Rome to Sydney via Doha,8,0.8,disappointed with business lounge,1,4
1198,2019,Economy Class,Solo Leisure,Singapore to Milan via Doha,3,-0.8,7hr of waiting at doha airport,1,4
1199,2019,Economy Class,Couple Leisure,Denpasar to Tunis via Doha,3,-0.8,"seats were uncomfortable, food was terrible",1,4
1200,2019,Business Class,Couple Leisure,Auckland to Doha,3,-0.8,food and beverage not served on time,1,4
1203,2019,Economy Class,Couple Leisure,Sydney to Gothenburg via Doha,9,0.8,scrambled eggs for brekkie a tad boring,1,4
1204,2019,Economy Class,Solo Leisure,Dublin to Denpasar via Doha,2,-0.8,uncomfortable and small seats,1,4
1205,2019,First Class,Solo Leisure,Doha to Amman,7,0.6,food not appealing,1,4
1206,2019,Economy Class,Solo Leisure,Doha to Gatwick,7,0.3,disappointing in-flight entertainment on other flights,1,4
1207,2019,Economy Class,Business,Paris to Kolkata via Doha,7,0.6,meal not suitable for diabetics,1,4
1209,2019,Business Class,Couple Leisure,Athens to Doha,1,-0.8,crew skipped business class queue,1,4
1215,2019,Economy Class,Couple Leisure,Helsinki to Singapore via Doha,5,-0.75,food the worse quality,1,4
1216,2019,Economy Class,Business,Stockholm to Chennai via Doha,9,0.8,a330 had fewer lavatories and old screens.,1,4
1219,2019,Economy Class,Solo Leisure,Moscow to Bangkok via Doha,5,-0.7,"meal not served per pre-selection, delayed flight",1,4
1220,2019,Economy Class,Business,Sydney to Doha,1,-0.8,"booked seat not available, crew rude",1,4
1221,2019,First Class,Family Leisure,Paris CDG to Bangkok via Doha,7,0.3,service in between was minimal,1,4
1223,2019,Business Class,Solo Leisure,Cape Town to Ankara via Doha,2,-0.5,uncomfortable small non lie-flat seats,1,4
1224,2019,Business Class,Couple Leisure,Copenhagen to Bombay via Doha,10,0.9,boarding process in doha could have been streamlined,1,4
1226,2019,First Class,Business,Chicago to Istanbul via Doha,3,-0.8,baggage not delivered on time,1,4
1227,2019,Business Class,Solo Leisure,London to Bangkok via Doha,9,0.3,slow food service on return flight,1,4
1228,2019,Economy Class,Solo Leisure,Dublin to Sydney via Doha,5,-0.75,seat cramped and non-functional usb port,1,4
1229,2019,Economy Class,Family Leisure,Doha to Kuwait,1,-0.8,additional security screening at boarding gate,1,4
1230,2019,Economy Class,Family Leisure,Kochi to Houston via Doha,5,0.1,missed connection due to delay,2,3
1233,2019,Economy Class,Solo Leisure,Hanoi to London via Doha,1,-0.4,baggage handling is terrible,1,4
1234,2019,Economy Class,Family Leisure,Melbourne to Milan via Doha,1,-0.85,"seats re-assigned, no bassinets available",1,4
1237,2019,Economy Class,Solo Leisure,Sydney to Milan via Doha,4,-0.8,"next flight was 7 hours later, ruined travel plans",1,4
1238,2019,Economy Class,Business,London to Sydney via Doha,4,-0.3,long delay and poor handling,1,4
1239,2019,Economy Class,Business,Sydney to London via Doha,1,-0.85,flight cancelled and rebooked on different airline,1,4
1240,2019,Economy Class,Family Leisure,Singapore to Doha,1,-0.8,"impossible to cancel booking, upgrade issues",1,4
1242,2019,Economy Class,Solo Leisure,Dublin to Perth via Doha,6,0.3,late transfer and baggage issues,1,4
1243,2019,Economy Class,Family Leisure,Sydney to Paris via Doha,9,0.85,denied check in due to visa issue,1,4
1245,2019,Economy Class,Family Leisure,Munich to Doha,5,-0.3,ground staff rude and unhelpful,1,4
1246,2019,Business Class,Business,Doha to New York,9,0.85,late flight prevented lounge use.,1,4
1247,2019,Economy Class,Business,Singapore to Oslo via Doha,1,-0.8,"luggage missing, delayed compensation process",1,4
1248,2019,Economy Class,Family Leisure,Brussels to Bangkok via Doha,8,0.7,limited main course choices,1,4
1251,2019,Business Class,Couple Leisure,Bangkok to Milan via Doha,8,0.5,equipment change on first leg,1,4
1252,2019,Business Class,Couple Leisure,Milan to Bangkok via Doha,7,-0.3,downgraded to old style angled seat,1,4
1253,2019,Economy Class,Couple Leisure,Gatwick to Doha,3,-0.8,delayed flight and missed connection,1,4
1256,2019,Business Class,Business,Singapore to Stockholm via Doha,3,-0.8,baggage lost and not delivered on time,1,4
1257,2019,Business Class,Solo Leisure,Doha to Hong Kong,6,-0.2,poor choices for breakfast,1,4
1258,2019,Business Class,Solo Leisure,Bangkok to Gatwick via Doha,9,0.75,"lounge showers not working, long walk to gate",1,4
1261,2019,Business Class,Business,Gatwick to Jakarta via Doha,2,-0.8,"woken up too early for food, lounge in jakarta awful",1,4
1262,2019,Economy Class,Solo Leisure,Johannesburg to London via Doha,7,-0.6,"rude check-in assistant, food issues",1,4
1263,2019,Economy Class,Family Leisure,Birmingham to Doha,7,-0.2,update wrong qmiles,1,4
1264,2019,Business Class,Business,Stockholm to Singapore via Doha,4,-0.7,"chaotic service, slow, wine served late",1,4
1265,2019,Economy Class,Business,DEL to BCN via DOH,5,0.2,"lost my bag, no value to status customers",1,4
1266,2019,Economy Class,Family Leisure,Male to Milan via Doha,4,-0.8,refused any compensation for delay,1,4
1267,2019,Business Class,Business,Barcelona to Mumbai via Doha,6,0.5,doha lounge was overrated and almost appalling,1,4
1268,2019,Economy Class,Business,Washington to Bangkok via Doha,6,0.7,boarding process was chaotic and delayed,1,4
1271,2019,Economy Class,Couple Leisure,Auckland to Johannesburg via Doha,7,0.7,or tambo airport staff fussed about visa/return ticket,1,4
1275,2019,Business Class,Solo Leisure,Denpasar to Doha,10,0.85,amuse-bouche was a bit too cold,1,4
1276,2019,Economy Class,Business,Bangalore to Boston via Doha,7,0.3,seat was very uncomfortable,1,4
1277,2019,Economy Class,Family Leisure,Doha to New York,2,-0.9,"food was horrible, bathroom dirty",1,4
1278,2019,Economy Class,Business,Boston to Hyderabad via Doha,7,0.6,boeing 787-8 seat comfort issues,1,4
1284,2019,Economy Class,Couple Leisure,Vienna to Denpasar via Doha,2,-0.7,meals were very bad,1,4
1289,2019,Business Class,Solo Leisure,Doha to Kolkata,9,0.8,old-fashioned payment method,1,4
1290,2019,Economy Class,Solo Leisure,London Heathrow to Kuala Lumpur via Doha,8,0.7,vague announcements for flights using buses to aircrafts at doh,1,4
1294,2019,Business Class,Business,Oslo to Singapore via Doha,5,0.2,qatar changed terminal in singapore to t1,1,4
1296,2019,Business Class,Business,Doha to Amsterdam,1,-0.8,seats look old and outdated,1,4
1297,2019,Economy Class,Couple Leisure,Birmingham to Manila via Doha,9,0.85,disappointed with meal choices,1,4
1298,2019,Business Class,Solo Leisure,Bangalore to London via Doha,9,0.75,delay at doha,1,4
1301,2019,Business Class,Solo Leisure,Singapore to Doha,6,-0.2,"crew were very slow, food delayed",1,4
1302,2019,Economy Class,Business,London to Lahore via Doha,7,0.3,meal served uninspiring,1,4
1307,2019,Business Class,Solo Leisure,Bangkok to Milan via Doha,3,-0.8,worst boarding experience ever,1,4
1308,2019,Economy Class,Solo Leisure,Hong Kong to Vienna via Doha,3,-0.7,no meal vouchers during long connection,1,4
1309,2019,Economy Class,Couple Leisure,Montreal to Phuket via Doha,4,-0.85,"flight issues, customer service problems",1,4
1310,2019,Economy Class,Solo Leisure,Bangkok to Gatwick via Doha,5,-0.7,rushed by staff,1,4
1311,2019,Economy Class,Solo Leisure,Sydney to Amman via Doha,10,0.8,missed connection due to misunderstanding boarding time,1,4
1312,2019,Economy Class,Couple Leisure,Belgrade to Phuket via Doha,2,-0.8,"flight late 3 hours, missed connection",1,4
