review_id,review_date,year,month,seat_type,type_of_traveller,route,reviewer_country,overall_rating_10,sentiment_overall,sentiment_score,keyword,sentiment_type,frequency,rank_global
1259,2019-05-08,2019,5,Economy Class,Couple Leisure,London to Melbourne via Doha,Australia,9,positive,0.9,pleasant,positive,96,13
1259,2019-05-08,2019,5,Economy Class,Couple Leisure,London to Melbourne via Doha,Australia,9,positive,0.9,full flavoured,positive,1,58
1259,2019-05-08,2019,5,Economy Class,Couple Leisure,London to Melbourne via Doha,Australia,9,positive,0.9,superb,positive,57,22
1259,2019-05-08,2019,5,Economy Class,Couple Leisure,London to Melbourne via Doha,Australia,9,positive,0.9,excellent,positive,309,1
1260,2019-05-06,2019,5,Business Class,Solo Leisure,Doha to Munich,Singapore,10,positive,0.9,awesome,positive,25,34
1260,2019-05-06,2019,5,Business Class,Solo Leisure,Doha to Munich,Singapore,10,positive,0.9,dedicated,positive,5,54
1260,2019-05-06,2019,5,Business Class,Solo Leisure,Doha to Munich,Singapore,10,positive,0.9,beautiful,positive,14,45
1260,2019-05-06,2019,5,Business Class,Solo Leisure,Doha to Munich,Singapore,10,positive,0.9,pleasant,positive,96,13
1260,2019-05-06,2019,5,Business Class,Solo Leisure,Doha to Munich,Singapore,10,positive,0.9,attentive,positive,127,11
1260,2019-05-06,2019,5,Business Class,Solo Leisure,Doha to Munich,Singapore,10,positive,0.9,clean,positive,78,15
1260,2019-05-06,2019,5,Business Class,Solo Leisure,Doha to Munich,Singapore,10,positive,0.9,comfortable,positive,304,2
1260,2019-05-06,2019,5,Business Class,Solo Leisure,Doha to Munich,Singapore,10,positive,0.9,private,positive,8,51
1260,2019-05-06,2019,5,Business Class,Solo Leisure,Doha to Munich,Singapore,10,positive,0.9,responsive,positive,11,48
1260,2019-05-06,2019,5,Business Class,Solo Leisure,Doha to Munich,Singapore,10,positive,0.9,lag,positive,1,58
1260,2019-05-06,2019,5,Business Class,Solo Leisure,Doha to Munich,Singapore,10,positive,0.9,choices,positive,6,53
1260,2019-05-06,2019,5,Business Class,Solo Leisure,Doha to Munich,Singapore,10,positive,0.9,blast,positive,1,58
1260,2019-05-06,2019,5,Business Class,Solo Leisure,Doha to Munich,Singapore,10,positive,0.9,fine dining,positive,1,58
1261,2019-05-05,2019,5,Business Class,Business,Gatwick to Jakarta via Doha,United Kingdom,2,negative,-0.8,okay,positive,6,53
1262,2019-05-04,2019,5,Economy Class,Solo Leisure,Johannesburg to London via Doha,United Kingdom,7,negative,-0.6,friendly,positive,259,3
1262,2019-05-04,2019,5,Economy Class,Solo Leisure,Johannesburg to London via Doha,United Kingdom,7,negative,-0.6,professional,positive,132,8
1263,2019-05-02,2019,5,Economy Class,Family Leisure,Birmingham to Doha,United Kingdom,7,mixed,-0.2,best,positive,119,12
1264,2019-05-01,2019,5,Business Class,Business,Stockholm to Singapore via Doha,Germany,4,negative,-0.7,qsuite,positive,2,57
1265,2019-04-30,2019,4,Economy Class,Business,DEL to BCN via DOH,United Kingdom,5,mixed,0.2,clean,positive,78,15
1265,2019-04-30,2019,4,Economy Class,Business,DEL to BCN via DOH,United Kingdom,5,mixed,0.2,professional,positive,132,8
1265,2019-04-30,2019,4,Economy Class,Business,DEL to BCN via DOH,United Kingdom,5,mixed,0.2,wifi,positive,6,53
1267,2019-04-28,2019,4,Business Class,Business,Barcelona to Mumbai via Doha,Spain,6,positive,0.5,good,positive,245,4
1267,2019-04-28,2019,4,Business Class,Business,Barcelona to Mumbai via Doha,Spain,6,positive,0.5,pleasant,positive,96,13
1267,2019-04-28,2019,4,Business Class,Business,Barcelona to Mumbai via Doha,Spain,6,positive,0.5,service,positive,129,10
1268,2019-04-28,2019,4,Economy Class,Business,Washington to Bangkok via Doha,Thailand,6,positive,0.7,highlight,positive,1,58
1268,2019-04-28,2019,4,Economy Class,Business,Washington to Bangkok via Doha,Thailand,6,positive,0.7,comfortable,positive,304,2
1268,2019-04-28,2019,4,Economy Class,Business,Washington to Bangkok via Doha,Thailand,6,positive,0.7,clean,positive,78,15
1268,2019-04-28,2019,4,Economy Class,Business,Washington to Bangkok via Doha,Thailand,6,positive,0.7,amusing,positive,1,58
1269,2019-04-28,2019,4,Business Class,Family Leisure,Belgrade to Sydney via Doha,Australia,10,positive,0.9,classy,positive,3,56
1269,2019-04-28,2019,4,Business Class,Family Leisure,Belgrade to Sydney via Doha,Australia,10,positive,0.9,fantastic,positive,74,16
1269,2019-04-28,2019,4,Business Class,Family Leisure,Belgrade to Sydney via Doha,Australia,10,positive,0.9,well looked after,positive,2,57
1269,2019-04-28,2019,4,Business Class,Family Leisure,Belgrade to Sydney via Doha,Australia,10,positive,0.9,great meals,positive,2,57
1269,2019-04-28,2019,4,Business Class,Family Leisure,Belgrade to Sydney via Doha,Australia,10,positive,0.9,great wine,positive,1,58
1270,2019-04-26,2019,4,Business Class,Solo Leisure,Doha to New York,United States,10,positive,0.9,best,positive,119,12
1270,2019-04-26,2019,4,Business Class,Solo Leisure,Doha to New York,United States,10,positive,0.9,peaceful,positive,3,56
1270,2019-04-26,2019,4,Business Class,Solo Leisure,Doha to New York,United States,10,positive,0.9,seamless,positive,6,53
1270,2019-04-26,2019,4,Business Class,Solo Leisure,Doha to New York,United States,10,positive,0.9,huge,positive,7,52
1270,2019-04-26,2019,4,Business Class,Solo Leisure,Doha to New York,United States,10,positive,0.9,beautiful,positive,14,45
1270,2019-04-26,2019,4,Business Class,Solo Leisure,Doha to New York,United States,10,positive,0.9,excellent,positive,309,1
1271,2019-04-21,2019,4,Economy Class,Couple Leisure,Auckland to Johannesburg via Doha,New Zealand,7,positive,0.7,great,positive,197,5
1271,2019-04-21,2019,4,Economy Class,Couple Leisure,Auckland to Johannesburg via Doha,New Zealand,7,positive,0.7,pleasant,positive,96,13
1271,2019-04-21,2019,4,Economy Class,Couple Leisure,Auckland to Johannesburg via Doha,New Zealand,7,positive,0.7,soft,positive,1,58
1271,2019-04-21,2019,4,Economy Class,Couple Leisure,Auckland to Johannesburg via Doha,New Zealand,7,positive,0.7,on time,positive,53,23
1271,2019-04-21,2019,4,Economy Class,Couple Leisure,Auckland to Johannesburg via Doha,New Zealand,7,positive,0.7,easy,positive,19,40
1272,2019-04-17,2019,4,Economy Class,Family Leisure,Birmingham to Amritsar via Doha,United Kingdom,10,positive,0.9,friendly,positive,259,3
1272,2019-04-17,2019,4,Economy Class,Family Leisure,Birmingham to Amritsar via Doha,United Kingdom,10,positive,0.9,helpful,positive,149,6
1272,2019-04-17,2019,4,Economy Class,Family Leisure,Birmingham to Amritsar via Doha,United Kingdom,10,positive,0.9,caring,positive,29,31
1272,2019-04-17,2019,4,Economy Class,Family Leisure,Birmingham to Amritsar via Doha,United Kingdom,10,positive,0.9,safe,positive,12,47
1272,2019-04-17,2019,4,Economy Class,Family Leisure,Birmingham to Amritsar via Doha,United Kingdom,10,positive,0.9,recommend,positive,37,28
1273,2019-04-10,2019,4,Economy Class,Solo Leisure,Manchester to Entebbe via Doha,Russian Federation,8,positive,0.8,comfortable,positive,304,2
1273,2019-04-10,2019,4,Economy Class,Solo Leisure,Manchester to Entebbe via Doha,Russian Federation,8,positive,0.8,well organised,positive,3,56
1273,2019-04-10,2019,4,Economy Class,Solo Leisure,Manchester to Entebbe via Doha,Russian Federation,8,positive,0.8,superb,positive,57,22
1273,2019-04-10,2019,4,Economy Class,Solo Leisure,Manchester to Entebbe via Doha,Russian Federation,8,positive,0.8,good,positive,245,4
1274,2019-04-10,2019,4,Business Class,Solo Leisure,Doha to Stockholm,Sweden,10,positive,0.9,service,positive,129,10
1274,2019-04-10,2019,4,Business Class,Solo Leisure,Doha to Stockholm,Sweden,10,positive,0.9,good food,positive,8,51
1274,2019-04-10,2019,4,Business Class,Solo Leisure,Doha to Stockholm,Sweden,10,positive,0.9,great wine list,positive,1,58
1274,2019-04-10,2019,4,Business Class,Solo Leisure,Doha to Stockholm,Sweden,10,positive,0.9,splendid,positive,4,55
1275,2019-04-10,2019,4,Business Class,Solo Leisure,Denpasar to Doha,Sweden,10,positive,0.85,great,positive,197,5
1275,2019-04-10,2019,4,Business Class,Solo Leisure,Denpasar to Doha,Sweden,10,positive,0.85,top,positive,6,53
1275,2019-04-10,2019,4,Business Class,Solo Leisure,Denpasar to Doha,Sweden,10,positive,0.85,premium,positive,2,57
1276,2019-04-09,2019,4,Economy Class,Business,Bangalore to Boston via Doha,United States,7,mixed,0.3,attentive,positive,127,11
1276,2019-04-09,2019,4,Economy Class,Business,Bangalore to Boston via Doha,United States,7,mixed,0.3,good,positive,245,4
1276,2019-04-09,2019,4,Economy Class,Business,Bangalore to Boston via Doha,United States,7,mixed,0.3,timely,positive,1,58
1276,2019-04-09,2019,4,Economy Class,Business,Bangalore to Boston via Doha,United States,7,mixed,0.3,informative,positive,1,58
1278,2019-04-06,2019,4,Economy Class,Business,Boston to Hyderabad via Doha,United States,7,positive,0.6,happy,positive,26,33
1278,2019-04-06,2019,4,Economy Class,Business,Boston to Hyderabad via Doha,United States,7,positive,0.6,attentive,positive,127,11
1278,2019-04-06,2019,4,Economy Class,Business,Boston to Hyderabad via Doha,United States,7,positive,0.6,clean,positive,78,15
1278,2019-04-06,2019,4,Economy Class,Business,Boston to Hyderabad via Doha,United States,7,positive,0.6,on time,positive,53,23
1279,2019-04-03,2019,4,Economy Class,Family Leisure,Edinburgh to Lahore via Doha,United Kingdom,10,positive,0.9,best,positive,119,12
1279,2019-04-03,2019,4,Economy Class,Family Leisure,Edinburgh to Lahore via Doha,United Kingdom,10,positive,0.9,brilliant,positive,17,42
1279,2019-04-03,2019,4,Economy Class,Family Leisure,Edinburgh to Lahore via Doha,United Kingdom,10,positive,0.9,great,positive,197,5
1279,2019-04-03,2019,4,Economy Class,Family Leisure,Edinburgh to Lahore via Doha,United Kingdom,10,positive,0.9,helpful,positive,149,6
1279,2019-04-03,2019,4,Economy Class,Family Leisure,Edinburgh to Lahore via Doha,United Kingdom,10,positive,0.9,fantastic,positive,74,16
1280,2019-04-02,2019,4,Economy Class,Couple Leisure,Tehran to Copenhagen via Doha,Denmark,9,positive,0.85,friendly,positive,259,3
1280,2019-04-02,2019,4,Economy Class,Couple Leisure,Tehran to Copenhagen via Doha,Denmark,9,positive,0.85,helpful,positive,149,6
1280,2019-04-02,2019,4,Economy Class,Couple Leisure,Tehran to Copenhagen via Doha,Denmark,9,positive,0.85,appreciate,positive,11,48
1280,2019-04-02,2019,4,Economy Class,Couple Leisure,Tehran to Copenhagen via Doha,Denmark,9,positive,0.85,definitely choose,positive,3,56
1281,2019-04-01,2019,4,Business Class,Business,Doha to Amsterdam,Australia,10,positive,0.9,outstanding,positive,87,14
1281,2019-04-01,2019,4,Business Class,Business,Doha to Amsterdam,Australia,10,positive,0.9,private,positive,8,51
1281,2019-04-01,2019,4,Business Class,Business,Doha to Amsterdam,Australia,10,positive,0.9,good enough space,positive,1,58
1281,2019-04-01,2019,4,Business Class,Business,Doha to Amsterdam,Australia,10,positive,0.9,personal,positive,7,52
1281,2019-04-01,2019,4,Business Class,Business,Doha to Amsterdam,Australia,10,positive,0.9,definitely fly qatar again,positive,1,58
1282,2019-04-01,2019,4,Economy Class,Couple Leisure,Manchester to Doha,United Kingdom,9,positive,0.9,great,positive,197,5
1282,2019-04-01,2019,4,Economy Class,Couple Leisure,Manchester to Doha,United Kingdom,9,positive,0.9,pleasant,positive,96,13
1282,2019-04-01,2019,4,Economy Class,Couple Leisure,Manchester to Doha,United Kingdom,9,positive,0.9,helpful,positive,149,6
1282,2019-04-01,2019,4,Economy Class,Couple Leisure,Manchester to Doha,United Kingdom,9,positive,0.9,consistent,positive,8,51
1282,2019-04-01,2019,4,Economy Class,Couple Leisure,Manchester to Doha,United Kingdom,9,positive,0.9,comfort,positive,18,41
1282,2019-04-01,2019,4,Economy Class,Couple Leisure,Manchester to Doha,United Kingdom,9,positive,0.9,rebooking,positive,1,58
1283,2019-04-01,2019,4,Economy Class,Business,Maputo to Rio de Janeiro via Doha,Mozambique,8,positive,0.9,excellent,positive,309,1
1283,2019-04-01,2019,4,Economy Class,Business,Maputo to Rio de Janeiro via Doha,Mozambique,8,positive,0.9,service,positive,129,10
1283,2019-04-01,2019,4,Economy Class,Business,Maputo to Rio de Janeiro via Doha,Mozambique,8,positive,0.9,dignity,positive,3,56
1283,2019-04-01,2019,4,Economy Class,Business,Maputo to Rio de Janeiro via Doha,Mozambique,8,positive,0.9,attention,positive,11,48
1283,2019-04-01,2019,4,Economy Class,Business,Maputo to Rio de Janeiro via Doha,Mozambique,8,positive,0.9,details,positive,3,56
1283,2019-04-01,2019,4,Economy Class,Business,Maputo to Rio de Janeiro via Doha,Mozambique,8,positive,0.9,airline,positive,4,55
1285,2019-03-31,2019,3,Business Class,Business,Perth to Doha,Australia,10,positive,0.9,impressed,positive,63,18
1285,2019-03-31,2019,3,Business Class,Business,Perth to Doha,Australia,10,positive,0.9,attentive,positive,127,11
1285,2019-03-31,2019,3,Business Class,Business,Perth to Doha,Australia,10,positive,0.9,amazing,positive,137,7
1285,2019-03-31,2019,3,Business Class,Business,Perth to Doha,Australia,10,positive,0.9,fantastic,positive,74,16
1286,2019-03-27,2019,3,Business Class,Solo Leisure,Stockholm to Doha,Sweden,10,positive,0.95,pleasure,positive,20,39
1286,2019-03-27,2019,3,Business Class,Solo Leisure,Stockholm to Doha,Sweden,10,positive,0.95,excellent,positive,309,1
1286,2019-03-27,2019,3,Business Class,Solo Leisure,Stockholm to Doha,Sweden,10,positive,0.95,top of the line,positive,2,57
1286,2019-03-27,2019,3,Business Class,Solo Leisure,Stockholm to Doha,Sweden,10,positive,0.95,up to date,positive,1,58
1287,2019-03-26,2019,3,Business Class,Solo Leisure,Doha to Denpasar,Sweden,10,positive,0.95,perfect,positive,41,27
1287,2019-03-26,2019,3,Business Class,Solo Leisure,Doha to Denpasar,Sweden,10,positive,0.95,outstanding,positive,87,14
1287,2019-03-26,2019,3,Business Class,Solo Leisure,Doha to Denpasar,Sweden,10,positive,0.95,great,positive,197,5
1287,2019-03-26,2019,3,Business Class,Solo Leisure,Doha to Denpasar,Sweden,10,positive,0.95,perfect,positive,41,27
1288,2019-03-22,2019,3,Economy Class,Couple Leisure,Doha to Amsterdam,Netherlands,9,positive,0.85,compliment,positive,2,57
1288,2019-03-22,2019,3,Economy Class,Couple Leisure,Doha to Amsterdam,Netherlands,9,positive,0.85,pleasant,positive,96,13
1288,2019-03-22,2019,3,Economy Class,Couple Leisure,Doha to Amsterdam,Netherlands,9,positive,0.85,friendly,positive,259,3
1288,2019-03-22,2019,3,Economy Class,Couple Leisure,Doha to Amsterdam,Netherlands,9,positive,0.85,high,positive,6,53
1288,2019-03-22,2019,3,Economy Class,Couple Leisure,Doha to Amsterdam,Netherlands,9,positive,0.85,appreciation,positive,5,54
1289,2019-03-22,2019,3,Business Class,Solo Leisure,Doha to Kolkata,United States,9,positive,0.8,comfortable,positive,304,2
1289,2019-03-22,2019,3,Business Class,Solo Leisure,Doha to Kolkata,United States,9,positive,0.8,punctual,positive,1,58
1289,2019-03-22,2019,3,Business Class,Solo Leisure,Doha to Kolkata,United States,9,positive,0.8,dedicated jet bridge,positive,1,58
1290,2019-03-21,2019,3,Economy Class,Solo Leisure,London Heathrow to Kuala Lumpur via Doha,Malaysia,8,positive,0.7,nice,positive,130,9
1290,2019-03-21,2019,3,Economy Class,Solo Leisure,London Heathrow to Kuala Lumpur via Doha,Malaysia,8,positive,0.7,quiet,positive,10,49
1290,2019-03-21,2019,3,Economy Class,Solo Leisure,London Heathrow to Kuala Lumpur via Doha,Malaysia,8,positive,0.7,professional,positive,132,8
1290,2019-03-21,2019,3,Economy Class,Solo Leisure,London Heathrow to Kuala Lumpur via Doha,Malaysia,8,positive,0.7,pleasant,positive,96,13
1291,2019-03-21,2019,3,Economy Class,Solo Leisure,Kuala Lumpur to London Heathrow via Doha,Malaysia,9,positive,0.85,pleasant,positive,96,13
1291,2019-03-21,2019,3,Economy Class,Solo Leisure,Kuala Lumpur to London Heathrow via Doha,Malaysia,9,positive,0.85,professional,positive,132,8
1291,2019-03-21,2019,3,Economy Class,Solo Leisure,Kuala Lumpur to London Heathrow via Doha,Malaysia,9,positive,0.85,impeccable,positive,32,29
1291,2019-03-21,2019,3,Economy Class,Solo Leisure,Kuala Lumpur to London Heathrow via Doha,Malaysia,9,positive,0.85,good,positive,245,4
1292,2019-03-21,2019,3,Economy Class,Family Leisure,Dublin to Doha,Ireland,9,positive,0.9,compliment,positive,2,57
1292,2019-03-21,2019,3,Economy Class,Family Leisure,Dublin to Doha,Ireland,9,positive,0.9,dignity,positive,3,56
1292,2019-03-21,2019,3,Economy Class,Family Leisure,Dublin to Doha,Ireland,9,positive,0.9,compassion,positive,3,56
1292,2019-03-21,2019,3,Economy Class,Family Leisure,Dublin to Doha,Ireland,9,positive,0.9,professionalism,positive,18,41
1293,2019-03-20,2019,3,Economy Class,Solo Leisure,Chennai to Doha,Qatar,10,positive,0.8,welcoming,positive,21,38
1293,2019-03-20,2019,3,Economy Class,Solo Leisure,Chennai to Doha,Qatar,10,positive,0.8,helpful,positive,149,6
1293,2019-03-20,2019,3,Economy Class,Solo Leisure,Chennai to Doha,Qatar,10,positive,0.8,best,positive,119,12
1293,2019-03-20,2019,3,Economy Class,Solo Leisure,Chennai to Doha,Qatar,10,positive,0.8,comfortable,positive,304,2
1294,2019-03-18,2019,3,Business Class,Business,Oslo to Singapore via Doha,Germany,5,mixed,0.2,top notch,positive,23,36
1294,2019-03-18,2019,3,Business Class,Business,Oslo to Singapore via Doha,Germany,5,mixed,0.2,flights,positive,4,55
1294,2019-03-18,2019,3,Business Class,Business,Oslo to Singapore via Doha,Germany,5,mixed,0.2,a350,positive,1,58
1295,2019-03-09,2019,3,Economy Class,Solo Leisure,Bangkok to Washington DC via Doha,United States,10,positive,0.9,outstanding,positive,87,14
1295,2019-03-09,2019,3,Economy Class,Solo Leisure,Bangkok to Washington DC via Doha,United States,10,positive,0.9,over the top,positive,1,58
1295,2019-03-09,2019,3,Economy Class,Solo Leisure,Bangkok to Washington DC via Doha,United States,10,positive,0.9,prompt,positive,8,51
1295,2019-03-09,2019,3,Economy Class,Solo Leisure,Bangkok to Washington DC via Doha,United States,10,positive,0.9,courteous,positive,44,26
1295,2019-03-09,2019,3,Economy Class,Solo Leisure,Bangkok to Washington DC via Doha,United States,10,positive,0.9,professional,positive,132,8
1295,2019-03-09,2019,3,Economy Class,Solo Leisure,Bangkok to Washington DC via Doha,United States,10,positive,0.9,highly recommend,positive,10,49
1297,2019-02-28,2019,2,Economy Class,Couple Leisure,Birmingham to Manila via Doha,United Kingdom,9,positive,0.85,pleasant,positive,96,13
1297,2019-02-28,2019,2,Economy Class,Couple Leisure,Birmingham to Manila via Doha,United Kingdom,9,positive,0.85,excellent,positive,309,1
1297,2019-02-28,2019,2,Economy Class,Couple Leisure,Birmingham to Manila via Doha,United Kingdom,9,positive,0.85,happy,positive,26,33
1297,2019-02-28,2019,2,Economy Class,Couple Leisure,Birmingham to Manila via Doha,United Kingdom,9,positive,0.85,definitely use,positive,1,58
1298,2019-02-25,2019,2,Business Class,Solo Leisure,Bangalore to London via Doha,India,9,positive,0.75,awesome,positive,25,34
1298,2019-02-25,2019,2,Business Class,Solo Leisure,Bangalore to London via Doha,India,9,positive,0.75,top notch,positive,23,36
1298,2019-02-25,2019,2,Business Class,Solo Leisure,Bangalore to London via Doha,India,9,positive,0.75,impeccable,positive,32,29
1298,2019-02-25,2019,2,Business Class,Solo Leisure,Bangalore to London via Doha,India,9,positive,0.75,superb service,positive,2,57
1298,2019-02-25,2019,2,Business Class,Solo Leisure,Bangalore to London via Doha,India,9,positive,0.75,polite,positive,60,21
1299,2019-02-24,2019,2,Economy Class,Family Leisure,Atlanta to Karachi via Doha,United States,10,positive,0.9,happy,positive,26,33
1299,2019-02-24,2019,2,Economy Class,Family Leisure,Atlanta to Karachi via Doha,United States,10,positive,0.9,professional,positive,132,8
1299,2019-02-24,2019,2,Economy Class,Family Leisure,Atlanta to Karachi via Doha,United States,10,positive,0.9,accommodate,positive,2,57
1299,2019-02-24,2019,2,Economy Class,Family Leisure,Atlanta to Karachi via Doha,United States,10,positive,0.9,fabulous,positive,20,39
1300,2019-02-24,2019,2,Economy Class,Solo Leisure,Manchester to Melbourne via Doha,United Kingdom,10,positive,0.9,delighted,positive,7,52
1300,2019-02-24,2019,2,Economy Class,Solo Leisure,Manchester to Melbourne via Doha,United Kingdom,10,positive,0.9,excelled,positive,1,58
1300,2019-02-24,2019,2,Economy Class,Solo Leisure,Manchester to Melbourne via Doha,United Kingdom,10,positive,0.9,keep up,positive,1,58
1301,2019-02-24,2019,2,Business Class,Solo Leisure,Singapore to Doha,Norway,6,mixed,-0.2,nice,positive,130,9
1301,2019-02-24,2019,2,Business Class,Solo Leisure,Singapore to Doha,Norway,6,mixed,-0.2,privacy,positive,14,45
1301,2019-02-24,2019,2,Business Class,Solo Leisure,Singapore to Doha,Norway,6,mixed,-0.2,screen,positive,1,58
1301,2019-02-24,2019,2,Business Class,Solo Leisure,Singapore to Doha,Norway,6,mixed,-0.2,choice,positive,14,45
1302,2019-02-23,2019,2,Economy Class,Business,London to Lahore via Doha,United Kingdom,7,mixed,0.3,efficient,positive,62,19
1302,2019-02-23,2019,2,Economy Class,Business,London to Lahore via Doha,United Kingdom,7,mixed,0.3,comfortable,positive,304,2
1302,2019-02-23,2019,2,Economy Class,Business,London to Lahore via Doha,United Kingdom,7,mixed,0.3,on time,positive,53,23
1303,2019-02-22,2019,2,Economy Class,Solo Leisure,Incheon to Johannesburg via Doha,South Korea,9,positive,0.9,exceptional,positive,57,22
1303,2019-02-22,2019,2,Economy Class,Solo Leisure,Incheon to Johannesburg via Doha,South Korea,9,positive,0.9,friendly,positive,259,3
1303,2019-02-22,2019,2,Economy Class,Solo Leisure,Incheon to Johannesburg via Doha,South Korea,9,positive,0.9,helpful,positive,149,6
1303,2019-02-22,2019,2,Economy Class,Solo Leisure,Incheon to Johannesburg via Doha,South Korea,9,positive,0.9,delicious,positive,61,20
1304,2019-02-21,2019,2,Economy Class,Couple Leisure,Penang to Copenhagen via Doha,Denmark,10,positive,0.9,great,positive,197,5
1304,2019-02-21,2019,2,Economy Class,Couple Leisure,Penang to Copenhagen via Doha,Denmark,10,positive,0.9,attentive,positive,127,11
1304,2019-02-21,2019,2,Economy Class,Couple Leisure,Penang to Copenhagen via Doha,Denmark,10,positive,0.9,friendly,positive,259,3
1304,2019-02-21,2019,2,Economy Class,Couple Leisure,Penang to Copenhagen via Doha,Denmark,10,positive,0.9,nice,positive,130,9
1304,2019-02-21,2019,2,Economy Class,Couple Leisure,Penang to Copenhagen via Doha,Denmark,10,positive,0.9,good,positive,245,4
1304,2019-02-21,2019,2,Economy Class,Couple Leisure,Penang to Copenhagen via Doha,Denmark,10,positive,0.9,super,positive,5,54
1305,2019-02-19,2019,2,Business Class,Couple Leisure,Budapest to Bangkok via Doha,Romania,10,positive,0.9,excellent,positive,309,1
1305,2019-02-19,2019,2,Business Class,Couple Leisure,Budapest to Bangkok via Doha,Romania,10,positive,0.9,smiling,positive,12,47
1305,2019-02-19,2019,2,Business Class,Couple Leisure,Budapest to Bangkok via Doha,Romania,10,positive,0.9,friendly,positive,259,3
1305,2019-02-19,2019,2,Business Class,Couple Leisure,Budapest to Bangkok via Doha,Romania,10,positive,0.9,comfortable,positive,304,2
1305,2019-02-19,2019,2,Business Class,Couple Leisure,Budapest to Bangkok via Doha,Romania,10,positive,0.9,good,positive,245,4
1305,2019-02-19,2019,2,Business Class,Couple Leisure,Budapest to Bangkok via Doha,Romania,10,positive,0.9,sweet,positive,2,57
1306,2019-02-18,2019,2,Economy Class,Couple Leisure,Bangkok to Budapest via Doha,Romania,10,positive,0.85,great,positive,197,5
1306,2019-02-18,2019,2,Economy Class,Couple Leisure,Bangkok to Budapest via Doha,Romania,10,positive,0.85,on time,positive,53,23
1306,2019-02-18,2019,2,Economy Class,Couple Leisure,Bangkok to Budapest via Doha,Romania,10,positive,0.85,personal,positive,7,52
1306,2019-02-18,2019,2,Economy Class,Couple Leisure,Bangkok to Budapest via Doha,Romania,10,positive,0.85,new release,positive,1,58
1307,2019-02-16,2019,2,Business Class,Solo Leisure,Bangkok to Milan via Doha,United Kingdom,3,negative,-0.8,excellent onboard,positive,1,58
1308,2019-02-16,2019,2,Economy Class,Solo Leisure,Hong Kong to Vienna via Doha,Hong Kong,3,negative,-0.7,nice,positive,130,9
1308,2019-02-16,2019,2,Economy Class,Solo Leisure,Hong Kong to Vienna via Doha,Hong Kong,3,negative,-0.7,extra bun,positive,1,58
1309,2019-02-10,2019,2,Economy Class,Couple Leisure,Montreal to Phuket via Doha,Canada,4,negative,-0.85,none,positive,16,43
1311,2019-02-07,2019,2,Economy Class,Solo Leisure,Sydney to Amman via Doha,Australia,10,positive,0.8,helpful,positive,149,6
1311,2019-02-07,2019,2,Economy Class,Solo Leisure,Sydney to Amman via Doha,Australia,10,positive,0.8,professional,positive,132,8
1311,2019-02-07,2019,2,Economy Class,Solo Leisure,Sydney to Amman via Doha,Australia,10,positive,0.8,kind,positive,31,30
1311,2019-02-07,2019,2,Economy Class,Solo Leisure,Sydney to Amman via Doha,Australia,10,positive,0.8,understood,positive,3,56
1311,2019-02-07,2019,2,Economy Class,Solo Leisure,Sydney to Amman via Doha,Australia,10,positive,0.8,did not charge,positive,1,58
1311,2019-02-07,2019,2,Economy Class,Solo Leisure,Sydney to Amman via Doha,Australia,10,positive,0.8,first class service,positive,2,57
1311,2019-02-07,2019,2,Economy Class,Solo Leisure,Sydney to Amman via Doha,Australia,10,positive,0.8,thank you,positive,18,41
1314,2019-02-04,2019,2,Economy Class,Family Leisure,Singapore to Edinburgh via Doha,Singapore,8,positive,0.8,wonderful experience,positive,6,53
1314,2019-02-04,2019,2,Economy Class,Family Leisure,Singapore to Edinburgh via Doha,Singapore,8,positive,0.8,took very good care,positive,1,58
1314,2019-02-04,2019,2,Economy Class,Family Leisure,Singapore to Edinburgh via Doha,Singapore,8,positive,0.8,very happy,positive,1,58
1314,2019-02-04,2019,2,Economy Class,Family Leisure,Singapore to Edinburgh via Doha,Singapore,8,positive,0.8,extensive and varied,positive,1,58
1315,2019-02-04,2019,2,Economy Class,Family Leisure,Doha to Perth,Australia,8,positive,0.6,kindly,positive,3,56
1315,2019-02-04,2019,2,Economy Class,Family Leisure,Doha to Perth,Australia,8,positive,0.6,happily,positive,2,57
1315,2019-02-04,2019,2,Economy Class,Family Leisure,Doha to Perth,Australia,8,positive,0.6,decent,positive,14,45
1315,2019-02-04,2019,2,Economy Class,Family Leisure,Doha to Perth,Australia,8,positive,0.6,good,positive,245,4
1316,2019-02-04,2019,2,Economy Class,Family Leisure,Munich to Doha,Australia,7,mixed,0.3,helpful,positive,149,6
1316,2019-02-04,2019,2,Economy Class,Family Leisure,Munich to Doha,Australia,7,mixed,0.3,assistance,positive,5,54
1316,2019-02-04,2019,2,Economy Class,Family Leisure,Munich to Doha,Australia,7,mixed,0.3,quick,positive,16,43
1317,2019-02-01,2019,2,Economy Class,Solo Leisure,Sydney to Berlin via Doha,United Kingdom,10,positive,0.9,best,positive,119,12
1317,2019-02-01,2019,2,Economy Class,Solo Leisure,Sydney to Berlin via Doha,United Kingdom,10,positive,0.9,airline,positive,4,55
1317,2019-02-01,2019,2,Economy Class,Solo Leisure,Sydney to Berlin via Doha,United Kingdom,10,positive,0.9,excellent,positive,309,1
1317,2019-02-01,2019,2,Economy Class,Solo Leisure,Sydney to Berlin via Doha,United Kingdom,10,positive,0.9,clean,positive,78,15
