review_id,review_date,year,month,seat_type,type_of_traveller,route,reviewer_country,overall_rating_10,sentiment_overall,sentiment_score,keyword,sentiment_type,frequency,rank_global
1154,2019-10-23,2019,10,Business Class,Solo Leisure,Sofia to Singapore via Doha,Switzerland,8,mixed,0.4,forgot,negative,3,35
1154,2019-10-23,2019,10,Business Class,Solo Leisure,Sofia to Singapore via Doha,Switzerland,8,mixed,0.4,slow service,negative,1,37
1155,2019-10-20,2019,10,Economy Class,Business,Kolkata to Paris via Doha,France,1,negative,-0.8,delayed,negative,109,1
1155,2019-10-20,2019,10,Economy Class,Business,Kolkata to Paris via Doha,France,1,negative,-0.8,obliged to spend night at airport,negative,1,37
1155,2019-10-20,2019,10,Economy Class,Business,Kolkata to Paris via Doha,France,1,negative,-0.8,staff did not show up,negative,1,37
1155,2019-10-20,2019,10,Economy Class,Business,Kolkata to Paris via Doha,France,1,negative,-0.8,no compensation,negative,8,30
1155,2019-10-20,2019,10,Economy Class,Business,Kolkata to Paris via Doha,France,1,negative,-0.8,forgot diabetic meal,negative,1,37
1156,2019-10-18,2019,10,Business Class,Solo Leisure,Perth to Birmingham via Doha,Australia,9,positive,0.8,overcrowded,negative,4,34
1156,2019-10-18,2019,10,Business Class,Solo Leisure,Perth to Birmingham via Doha,Australia,9,positive,0.8,inadequate,negative,6,32
1156,2019-10-18,2019,10,Business Class,Solo Leisure,Perth to Birmingham via Doha,Australia,9,positive,0.8,toilets,negative,2,36
1158,2019-10-17,2019,10,Economy Class,Couple Leisure,Denpasar to Paris via Doha,United States,2,negative,-0.8,disregarded,negative,1,37
1158,2019-10-17,2019,10,Economy Class,Couple Leisure,Denpasar to Paris via Doha,United States,2,negative,-0.8,ignored,negative,17,21
1158,2019-10-17,2019,10,Economy Class,Couple Leisure,Denpasar to Paris via Doha,United States,2,negative,-0.8,no result,negative,1,37
1159,2019-10-15,2019,10,Economy Class,Family Leisure,Istanbul to Singapore via Doha,Singapore,8,neutral,0.2,40 minutes to reach the counter,negative,1,37
1159,2019-10-15,2019,10,Economy Class,Family Leisure,Istanbul to Singapore via Doha,Singapore,8,neutral,0.2,faster non-online lane,negative,1,37
1160,2019-10-13,2019,10,Business Class,Solo Leisure,Kolkata to New York JFK via Doha,United States,8,positive,0.7,congested,negative,2,36
1160,2019-10-13,2019,10,Business Class,Solo Leisure,Kolkata to New York JFK via Doha,United States,8,positive,0.7,crowded,negative,17,21
1160,2019-10-13,2019,10,Business Class,Solo Leisure,Kolkata to New York JFK via Doha,United States,8,positive,0.7,discontinued,negative,1,37
1161,2019-10-12,2019,10,Business Class,Couple Leisure,Perth to Edinburgh via Doha,United Kingdom,9,positive,0.8,could not be found,negative,1,37
1162,2019-10-08,2019,10,Economy Class,Couple Leisure,Amman to Sydney via Doha,Australia,3,negative,-0.8,worst,negative,20,19
1162,2019-10-08,2019,10,Economy Class,Couple Leisure,Amman to Sydney via Doha,Australia,3,negative,-0.8,disappointing,negative,53,5
1162,2019-10-08,2019,10,Economy Class,Couple Leisure,Amman to Sydney via Doha,Australia,3,negative,-0.8,inedible,negative,16,22
1162,2019-10-08,2019,10,Economy Class,Couple Leisure,Amman to Sydney via Doha,Australia,3,negative,-0.8,stale,negative,1,37
1164,2019-10-05,2019,10,Business Class,Business,Doha to Amsterdam,Netherlands,8,mixed,0.3,slow,negative,34,11
1165,2019-10-04,2019,10,Economy Class,Family Leisure,Montreal to Multan via Doha,Canada,1,negative,-0.8,nightmare,negative,13,25
1165,2019-10-04,2019,10,Economy Class,Family Leisure,Montreal to Multan via Doha,Canada,1,negative,-0.8,cancelled,negative,40,8
1165,2019-10-04,2019,10,Economy Class,Family Leisure,Montreal to Multan via Doha,Canada,1,negative,-0.8,no show,negative,2,36
1165,2019-10-04,2019,10,Economy Class,Family Leisure,Montreal to Multan via Doha,Canada,1,negative,-0.8,closed,negative,7,31
1165,2019-10-04,2019,10,Economy Class,Family Leisure,Montreal to Multan via Doha,Canada,1,negative,-0.8,stressful,negative,6,32
1165,2019-10-04,2019,10,Economy Class,Family Leisure,Montreal to Multan via Doha,Canada,1,negative,-0.8,no help at all,negative,1,37
1166,2019-09-30,2019,9,Business Class,Business,Tbilisi to Doha,United States,2,negative,-0.8,terrible,negative,37,10
1166,2019-09-30,2019,9,Business Class,Business,Tbilisi to Doha,United States,2,negative,-0.8,problem,negative,11,27
1166,2019-09-30,2019,9,Business Class,Business,Tbilisi to Doha,United States,2,negative,-0.8,weight limits,negative,1,37
1169,2019-09-28,2019,9,First Class,Business,Not Rated,United Kingdom,1,negative,-0.8,disappointed,negative,60,4
1169,2019-09-28,2019,9,First Class,Business,Not Rated,United Kingdom,1,negative,-0.8,discourteous,negative,1,37
1169,2019-09-28,2019,9,First Class,Business,Not Rated,United Kingdom,1,negative,-0.8,expect better,negative,1,37
1170,2019-09-28,2019,9,Economy Class,Family Leisure,Cape Town to Manchester via Doha,South Africa,1,negative,-0.8,disappointed,negative,60,4
1170,2019-09-28,2019,9,Economy Class,Family Leisure,Cape Town to Manchester via Doha,South Africa,1,negative,-0.8,not comfortable,negative,4,34
1170,2019-09-28,2019,9,Economy Class,Family Leisure,Cape Town to Manchester via Doha,South Africa,1,negative,-0.8,power issues,negative,1,37
1170,2019-09-28,2019,9,Economy Class,Family Leisure,Cape Town to Manchester via Doha,South Africa,1,negative,-0.8,demanding paperwork,negative,1,37
1171,2019-09-26,2019,9,Economy Class,Couple Leisure,Colombo to Madrid via Doha,Spain,2,negative,-0.8,delayed,negative,109,1
1171,2019-09-26,2019,9,Economy Class,Couple Leisure,Colombo to Madrid via Doha,Spain,2,negative,-0.8,refuse,negative,4,34
1171,2019-09-26,2019,9,Economy Class,Couple Leisure,Colombo to Madrid via Doha,Spain,2,negative,-0.8,compensation,negative,9,29
1171,2019-09-26,2019,9,Economy Class,Couple Leisure,Colombo to Madrid via Doha,Spain,2,negative,-0.8,queue,negative,7,31
1171,2019-09-26,2019,9,Economy Class,Couple Leisure,Colombo to Madrid via Doha,Spain,2,negative,-0.8,wait,negative,8,30
1171,2019-09-26,2019,9,Economy Class,Couple Leisure,Colombo to Madrid via Doha,Spain,2,negative,-0.8,problem,negative,11,27
1172,2019-09-25,2019,9,Business Class,Business,Hong Kong to Doha,United Kingdom,4,negative,-0.8,disappointed,negative,60,4
1172,2019-09-25,2019,9,Business Class,Business,Hong Kong to Doha,United Kingdom,4,negative,-0.8,old,negative,19,20
1172,2019-09-25,2019,9,Business Class,Business,Hong Kong to Doha,United Kingdom,4,negative,-0.8,not up to standard,negative,3,35
1172,2019-09-25,2019,9,Business Class,Business,Hong Kong to Doha,United Kingdom,4,negative,-0.8,no apology,negative,5,33
1172,2019-09-25,2019,9,Business Class,Business,Hong Kong to Doha,United Kingdom,4,negative,-0.8,refused,negative,12,26
1172,2019-09-25,2019,9,Business Class,Business,Hong Kong to Doha,United Kingdom,4,negative,-0.8,seats old,negative,1,37
1172,2019-09-25,2019,9,Business Class,Business,Hong Kong to Doha,United Kingdom,4,negative,-0.8,not fully reclining,negative,1,37
1172,2019-09-25,2019,9,Business Class,Business,Hong Kong to Doha,United Kingdom,4,negative,-0.8,half the meal options not available,negative,1,37
1175,2019-09-22,2019,9,Business Class,Business,Tunis to Doha,Tunisia,1,mixed,-0.3,late,negative,46,6
1175,2019-09-22,2019,9,Business Class,Business,Tunis to Doha,Tunisia,1,mixed,-0.3,damaged,negative,6,32
1175,2019-09-22,2019,9,Business Class,Business,Tunis to Doha,Tunisia,1,mixed,-0.3,priority,negative,3,35
1175,2019-09-22,2019,9,Business Class,Business,Tunis to Doha,Tunisia,1,mixed,-0.3,investigating,negative,1,37
1176,2019-09-22,2019,9,Economy Class,Solo Leisure,Athens to Manila via Doha,Greece,4,negative,-0.8,refused,negative,12,26
1176,2019-09-22,2019,9,Economy Class,Solo Leisure,Athens to Manila via Doha,Greece,4,negative,-0.8,long wait,negative,6,32
1176,2019-09-22,2019,9,Economy Class,Solo Leisure,Athens to Manila via Doha,Greece,4,negative,-0.8,damaged,negative,6,32
1178,2019-09-20,2019,9,Business Class,Solo Leisure,Manchester to Bangkok via Doha,United Kingdom,10,mixed,0.3,appalling,negative,8,30
1178,2019-09-20,2019,9,Business Class,Solo Leisure,Manchester to Bangkok via Doha,United Kingdom,10,mixed,0.3,rude,negative,31,12
1178,2019-09-20,2019,9,Business Class,Solo Leisure,Manchester to Bangkok via Doha,United Kingdom,10,mixed,0.3,disinterest,negative,1,37
1178,2019-09-20,2019,9,Business Class,Solo Leisure,Manchester to Bangkok via Doha,United Kingdom,10,mixed,0.3,apathy,negative,1,37
1178,2019-09-20,2019,9,Business Class,Solo Leisure,Manchester to Bangkok via Doha,United Kingdom,10,mixed,0.3,woeful,negative,1,37
1179,2019-09-18,2019,9,Economy Class,Solo Leisure,Gatwick to Bangkok via Doha,United Kingdom,9,positive,0.7,ok,negative,2,36
1180,2019-09-18,2019,9,Economy Class,Family Leisure,Adelaide to Edinburgh via Doha,Australia,1,negative,-0.8,worst,negative,20,19
1180,2019-09-18,2019,9,Economy Class,Family Leisure,Adelaide to Edinburgh via Doha,Australia,1,negative,-0.8,managed to lose,negative,1,37
1180,2019-09-18,2019,9,Economy Class,Family Leisure,Adelaide to Edinburgh via Doha,Australia,1,negative,-0.8,compensation,negative,9,29
1180,2019-09-18,2019,9,Economy Class,Family Leisure,Adelaide to Edinburgh via Doha,Australia,1,negative,-0.8,follow up emails,negative,1,37
1181,2019-09-17,2019,9,Economy Class,Solo Leisure,Cape Town to Edinburgh via Doha,United Kingdom,2,negative,-0.9,delayed,negative,109,1
1181,2019-09-17,2019,9,Economy Class,Solo Leisure,Cape Town to Edinburgh via Doha,United Kingdom,2,negative,-0.9,indefinite delayed,negative,1,37
1181,2019-09-17,2019,9,Economy Class,Solo Leisure,Cape Town to Edinburgh via Doha,United Kingdom,2,negative,-0.9,cancelled,negative,40,8
1181,2019-09-17,2019,9,Economy Class,Solo Leisure,Cape Town to Edinburgh via Doha,United Kingdom,2,negative,-0.9,poor information,negative,1,37
1181,2019-09-17,2019,9,Economy Class,Solo Leisure,Cape Town to Edinburgh via Doha,United Kingdom,2,negative,-0.9,most staff unable to give information,negative,1,37
1181,2019-09-17,2019,9,Economy Class,Solo Leisure,Cape Town to Edinburgh via Doha,United Kingdom,2,negative,-0.9,waited,negative,23,16
1182,2019-09-17,2019,9,Economy Class,Solo Leisure,Colombo to Amsterdam via Doha,United Kingdom,5,mixed,-0.3,nightmare,negative,13,25
1182,2019-09-17,2019,9,Economy Class,Solo Leisure,Colombo to Amsterdam via Doha,United Kingdom,5,mixed,-0.3,problem,negative,11,27
1182,2019-09-17,2019,9,Economy Class,Solo Leisure,Colombo to Amsterdam via Doha,United Kingdom,5,mixed,-0.3,not bad,negative,2,36
1184,2019-09-16,2019,9,Economy Class,Couple Leisure,Denpasar to Bucharest via Doha,Romania,4,negative,-0.6,disappointing,negative,53,5
1184,2019-09-16,2019,9,Economy Class,Couple Leisure,Denpasar to Bucharest via Doha,Romania,4,negative,-0.6,barely eatable,negative,1,37
1184,2019-09-16,2019,9,Economy Class,Couple Leisure,Denpasar to Bucharest via Doha,Romania,4,negative,-0.6,unavailable,negative,8,30
1185,2019-09-11,2019,9,Business Class,Family Leisure,Johannesburg to Antalya via Doha,South Africa,1,negative,-0.8,disappointed,negative,60,4
1185,2019-09-11,2019,9,Business Class,Family Leisure,Johannesburg to Antalya via Doha,South Africa,1,negative,-0.8,delays,negative,4,34
1185,2019-09-11,2019,9,Business Class,Family Leisure,Johannesburg to Antalya via Doha,South Africa,1,negative,-0.8,no response,negative,6,32
1185,2019-09-11,2019,9,Business Class,Family Leisure,Johannesburg to Antalya via Doha,South Africa,1,negative,-0.8,assurance broken,negative,1,37
1185,2019-09-11,2019,9,Business Class,Family Leisure,Johannesburg to Antalya via Doha,South Africa,1,negative,-0.8,frustration,negative,3,35
1187,2019-09-09,2019,9,Business Class,Solo Leisure,Kuwait to Bangkok via Doha,Kuwait,9,positive,0.9,delay,negative,42,7
1189,2019-09-04,2019,9,Economy Class,Business,Tokyo to Venice via Doha,Italy,2,negative,-0.8,bad experience,negative,2,36
1189,2019-09-04,2019,9,Economy Class,Business,Tokyo to Venice via Doha,Italy,2,negative,-0.8,bad organization,negative,1,37
1189,2019-09-04,2019,9,Economy Class,Business,Tokyo to Venice via Doha,Italy,2,negative,-0.8,bad services,negative,1,37
1189,2019-09-04,2019,9,Economy Class,Business,Tokyo to Venice via Doha,Italy,2,negative,-0.8,food was bad,negative,1,37
1189,2019-09-04,2019,9,Economy Class,Business,Tokyo to Venice via Doha,Italy,2,negative,-0.8,offered no compensation,negative,1,37
1190,2019-09-03,2019,9,Economy Class,Business,Beirut to Doha,Qatar,7,positive,0.7,scream,negative,1,37
1190,2019-09-03,2019,9,Economy Class,Business,Beirut to Doha,Qatar,7,positive,0.7,shout,negative,1,37
1190,2019-09-03,2019,9,Economy Class,Business,Beirut to Doha,Qatar,7,positive,0.7,over worked,negative,1,37
1191,2019-09-01,2019,9,Economy Class,Couple Leisure,Sydney to Nice via Doha,Australia,8,positive,0.75,robotic,negative,5,33
1191,2019-09-01,2019,9,Economy Class,Couple Leisure,Sydney to Nice via Doha,Australia,8,positive,0.75,middle seat,negative,2,36
1191,2019-09-01,2019,9,Economy Class,Couple Leisure,Sydney to Nice via Doha,Australia,8,positive,0.75,fibbed,negative,1,37
1192,2019-08-31,2019,8,First Class,Solo Leisure,Doha to Sydney,Australia,7,positive,0.7,wrong,negative,7,31
1192,2019-08-31,2019,8,First Class,Solo Leisure,Doha to Sydney,Australia,7,positive,0.7,ruin,negative,1,37
1192,2019-08-31,2019,8,First Class,Solo Leisure,Doha to Sydney,Australia,7,positive,0.7,minor things,negative,1,37
1193,2019-08-31,2019,8,Economy Class,Family Leisure,London to Phuket via Doha,United Kingdom,1,negative,-0.85,horrific,negative,1,37
1193,2019-08-31,2019,8,Economy Class,Family Leisure,London to Phuket via Doha,United Kingdom,1,negative,-0.85,shocking,negative,4,34
1193,2019-08-31,2019,8,Economy Class,Family Leisure,London to Phuket via Doha,United Kingdom,1,negative,-0.85,extortionate,negative,1,37
1193,2019-08-31,2019,8,Economy Class,Family Leisure,London to Phuket via Doha,United Kingdom,1,negative,-0.85,misplaced,negative,2,36
1194,2019-08-31,2019,8,Business Class,Solo Leisure,Rome to Sydney via Doha,Australia,2,negative,-0.8,unsatisfactory,negative,3,35
1194,2019-08-31,2019,8,Business Class,Solo Leisure,Rome to Sydney via Doha,Australia,2,negative,-0.8,unanswered,negative,3,35
1194,2019-08-31,2019,8,Business Class,Solo Leisure,Rome to Sydney via Doha,Australia,2,negative,-0.8,nothing,negative,6,32
1195,2019-08-30,2019,8,Economy Class,Solo Leisure,Johannesburg to Edinburgh via Doha,United Kingdom,10,positive,0.9,limited free messaging,negative,1,37
1195,2019-08-30,2019,8,Economy Class,Solo Leisure,Johannesburg to Edinburgh via Doha,United Kingdom,10,positive,0.9,required payment,negative,1,37
1196,2019-08-29,2019,8,Business Class,Solo Leisure,Doha to Bangkok,United Kingdom,5,negative,-0.7,mediocre,negative,19,20
1196,2019-08-29,2019,8,Business Class,Solo Leisure,Doha to Bangkok,United Kingdom,5,negative,-0.7,should have informed,negative,1,37
1196,2019-08-29,2019,8,Business Class,Solo Leisure,Doha to Bangkok,United Kingdom,5,negative,-0.7,change to a seat with no one next to me but by the wing,negative,1,37
1197,2019-08-28,2019,8,Business Class,Business,Rome to Sydney via Doha,Australia,8,positive,0.8,disappointed,negative,60,4
1198,2019-08-26,2019,8,Economy Class,Solo Leisure,Singapore to Milan via Doha,Singapore,3,negative,-0.8,waiting,negative,14,24
1198,2019-08-26,2019,8,Economy Class,Solo Leisure,Singapore to Milan via Doha,Singapore,3,negative,-0.8,only a meal was provided,negative,1,37
1199,2019-08-25,2019,8,Economy Class,Couple Leisure,Denpasar to Tunis via Doha,Italy,3,negative,-0.8,unsatisfactory,negative,3,35
1199,2019-08-25,2019,8,Economy Class,Couple Leisure,Denpasar to Tunis via Doha,Italy,3,negative,-0.8,uncomfortable,negative,65,2
1199,2019-08-25,2019,8,Economy Class,Couple Leisure,Denpasar to Tunis via Doha,Italy,3,negative,-0.8,terrible,negative,37,10
1199,2019-08-25,2019,8,Economy Class,Couple Leisure,Denpasar to Tunis via Doha,Italy,3,negative,-0.8,not responsive,negative,1,37
1199,2019-08-25,2019,8,Economy Class,Couple Leisure,Denpasar to Tunis via Doha,Italy,3,negative,-0.8,slow,negative,34,11
1199,2019-08-25,2019,8,Economy Class,Couple Leisure,Denpasar to Tunis via Doha,Italy,3,negative,-0.8,delayed,negative,109,1
1199,2019-08-25,2019,8,Economy Class,Couple Leisure,Denpasar to Tunis via Doha,Italy,3,negative,-0.8,tired,negative,10,28
1199,2019-08-25,2019,8,Economy Class,Couple Leisure,Denpasar to Tunis via Doha,Italy,3,negative,-0.8,unpleasant,negative,8,30
1200,2019-08-22,2019,8,Business Class,Couple Leisure,Auckland to Doha,New Zealand,3,negative,-0.8,worst service,negative,1,37
1200,2019-08-22,2019,8,Business Class,Couple Leisure,Auckland to Doha,New Zealand,3,negative,-0.8,never got supplied,negative,1,37
1200,2019-08-22,2019,8,Business Class,Couple Leisure,Auckland to Doha,New Zealand,3,negative,-0.8,upset,negative,4,34
1203,2019-08-20,2019,8,Economy Class,Couple Leisure,Sydney to Gothenburg via Doha,Australia,9,positive,0.8,boring,negative,6,32
1204,2019-08-19,2019,8,Economy Class,Solo Leisure,Dublin to Denpasar via Doha,Ireland,2,negative,-0.8,uncomfortable,negative,65,2
1204,2019-08-19,2019,8,Economy Class,Solo Leisure,Dublin to Denpasar via Doha,Ireland,2,negative,-0.8,small,negative,20,19
1204,2019-08-19,2019,8,Economy Class,Solo Leisure,Dublin to Denpasar via Doha,Ireland,2,negative,-0.8,not great,negative,7,31
1204,2019-08-19,2019,8,Economy Class,Solo Leisure,Dublin to Denpasar via Doha,Ireland,2,negative,-0.8,did not work,negative,16,22
1205,2019-08-15,2019,8,First Class,Solo Leisure,Doha to Amman,Qatar,7,positive,0.6,skipped,negative,1,37
1205,2019-08-15,2019,8,First Class,Solo Leisure,Doha to Amman,Qatar,7,positive,0.6,not appealing,negative,2,36
1206,2019-08-11,2019,8,Economy Class,Solo Leisure,Doha to Gatwick,United Kingdom,7,mixed,0.3,disappointing,negative,53,5
1206,2019-08-11,2019,8,Economy Class,Solo Leisure,Doha to Gatwick,United Kingdom,7,mixed,0.3,little choice,negative,2,36
1207,2019-08-09,2019,8,Economy Class,Business,Paris to Kolkata via Doha,France,7,positive,0.6,annoying,negative,16,22
1207,2019-08-09,2019,8,Economy Class,Business,Paris to Kolkata via Doha,France,7,positive,0.6,chaotic,negative,39,9
1209,2019-08-03,2019,8,Business Class,Couple Leisure,Athens to Doha,Hong Kong,1,negative,-0.8,horrible,negative,20,19
1209,2019-08-03,2019,8,Business Class,Couple Leisure,Athens to Doha,Hong Kong,1,negative,-0.8,queuing,negative,2,36
1209,2019-08-03,2019,8,Business Class,Couple Leisure,Athens to Doha,Hong Kong,1,negative,-0.8,crew members,negative,1,37
1209,2019-08-03,2019,8,Business Class,Couple Leisure,Athens to Doha,Hong Kong,1,negative,-0.8,ignored,negative,17,21
1209,2019-08-03,2019,8,Business Class,Couple Leisure,Athens to Doha,Hong Kong,1,negative,-0.8,waited,negative,23,16
1210,2019-08-03,2019,8,Economy Class,Solo Leisure,Manchester to Auckland via Doha,United Kingdom,10,positive,0.9,bumpy,negative,1,37
1210,2019-08-03,2019,8,Economy Class,Solo Leisure,Manchester to Auckland via Doha,United Kingdom,10,positive,0.9,afraid,negative,1,37
1214,2019-07-31,2019,7,Business Class,Couple Leisure,Muscat to Houston via Doha,Oman,10,positive,0.8,disappointed,negative,60,4
1215,2019-07-30,2019,7,Economy Class,Couple Leisure,Helsinki to Singapore via Doha,France,5,negative,-0.75,bad,negative,21,18
1215,2019-07-30,2019,7,Economy Class,Couple Leisure,Helsinki to Singapore via Doha,France,5,negative,-0.75,worse,negative,8,30
1215,2019-07-30,2019,7,Economy Class,Couple Leisure,Helsinki to Singapore via Doha,France,5,negative,-0.75,quality,negative,2,36
1215,2019-07-30,2019,7,Economy Class,Couple Leisure,Helsinki to Singapore via Doha,France,5,negative,-0.75,crowded,negative,17,21
1215,2019-07-30,2019,7,Economy Class,Couple Leisure,Helsinki to Singapore via Doha,France,5,negative,-0.75,full,negative,3,35
1215,2019-07-30,2019,7,Economy Class,Couple Leisure,Helsinki to Singapore via Doha,France,5,negative,-0.75,weird,negative,3,35
1215,2019-07-30,2019,7,Economy Class,Couple Leisure,Helsinki to Singapore via Doha,France,5,negative,-0.75,sandwich,negative,2,36
1215,2019-07-30,2019,7,Economy Class,Couple Leisure,Helsinki to Singapore via Doha,France,5,negative,-0.75,breakfast plate,negative,1,37
1216,2019-07-28,2019,7,Economy Class,Business,Stockholm to Chennai via Doha,Serbia,9,positive,0.8,neglected,negative,1,37
1216,2019-07-28,2019,7,Economy Class,Business,Stockholm to Chennai via Doha,Serbia,9,positive,0.8,fewer,negative,1,37
1216,2019-07-28,2019,7,Economy Class,Business,Stockholm to Chennai via Doha,Serbia,9,positive,0.8,old,negative,19,20
1217,2019-07-27,2019,7,Business Class,Family Leisure,Bangkok to Johannesburg via Doha,Thailand,10,positive,0.95,mess,negative,8,30
1217,2019-07-27,2019,7,Business Class,Family Leisure,Bangkok to Johannesburg via Doha,Thailand,10,positive,0.95,cracked window,negative,2,36
1219,2019-07-23,2019,7,Economy Class,Solo Leisure,Moscow to Bangkok via Doha,Thailand,5,negative,-0.7,poor quality,negative,10,28
1219,2019-07-23,2019,7,Economy Class,Solo Leisure,Moscow to Bangkok via Doha,Thailand,5,negative,-0.7,slowly,negative,1,37
1219,2019-07-23,2019,7,Economy Class,Solo Leisure,Moscow to Bangkok via Doha,Thailand,5,negative,-0.7,not served,negative,3,35
1219,2019-07-23,2019,7,Economy Class,Solo Leisure,Moscow to Bangkok via Doha,Thailand,5,negative,-0.7,unacceptable,negative,13,25
1219,2019-07-23,2019,7,Economy Class,Solo Leisure,Moscow to Bangkok via Doha,Thailand,5,negative,-0.7,delayed,negative,109,1
1220,2019-07-23,2019,7,Economy Class,Business,Sydney to Doha,United Kingdom,1,negative,-0.8,rude,negative,31,12
1220,2019-07-23,2019,7,Economy Class,Business,Sydney to Doha,United Kingdom,1,negative,-0.8,unattentive,negative,1,37
1220,2019-07-23,2019,7,Economy Class,Business,Sydney to Doha,United Kingdom,1,negative,-0.8,blocked,negative,4,34
1220,2019-07-23,2019,7,Economy Class,Business,Sydney to Doha,United Kingdom,1,negative,-0.8,angry,negative,3,35
1221,2019-07-17,2019,7,First Class,Family Leisure,Paris CDG to Bangkok via Doha,United Kingdom,7,mixed,0.3,light,negative,1,37
1221,2019-07-17,2019,7,First Class,Family Leisure,Paris CDG to Bangkok via Doha,United Kingdom,7,mixed,0.3,tasteless,negative,6,32
1221,2019-07-17,2019,7,First Class,Family Leisure,Paris CDG to Bangkok via Doha,United Kingdom,7,mixed,0.3,minimal,negative,1,37
1223,2019-07-14,2019,7,Business Class,Solo Leisure,Cape Town to Ankara via Doha,Germany,2,mixed,-0.5,uncomfortable,negative,65,2
1223,2019-07-14,2019,7,Business Class,Solo Leisure,Cape Town to Ankara via Doha,Germany,2,mixed,-0.5,non lie-flat seats,negative,1,37
1223,2019-07-14,2019,7,Business Class,Solo Leisure,Cape Town to Ankara via Doha,Germany,2,mixed,-0.5,small,negative,20,19
1223,2019-07-14,2019,7,Business Class,Solo Leisure,Cape Town to Ankara via Doha,Germany,2,mixed,-0.5,worst business class flight,negative,1,37
1224,2019-07-12,2019,7,Business Class,Couple Leisure,Copenhagen to Bombay via Doha,Iceland,10,positive,0.9,could have been streamlined,negative,1,37
1226,2019-07-04,2019,7,First Class,Business,Chicago to Istanbul via Doha,United States,3,negative,-0.8,delayed,negative,109,1
1226,2019-07-04,2019,7,First Class,Business,Chicago to Istanbul via Doha,United States,3,negative,-0.8,didn't get,negative,1,37
1226,2019-07-04,2019,7,First Class,Business,Chicago to Istanbul via Doha,United States,3,negative,-0.8,nobody responds,negative,1,37
1227,2019-07-01,2019,7,Business Class,Solo Leisure,London to Bangkok via Doha,United Kingdom,9,mixed,0.3,awkward,negative,2,36
1227,2019-07-01,2019,7,Business Class,Solo Leisure,London to Bangkok via Doha,United Kingdom,9,mixed,0.3,lacklustre,negative,1,37
1227,2019-07-01,2019,7,Business Class,Solo Leisure,London to Bangkok via Doha,United Kingdom,9,mixed,0.3,chaotic,negative,39,9
1227,2019-07-01,2019,7,Business Class,Solo Leisure,London to Bangkok via Doha,United Kingdom,9,mixed,0.3,slow,negative,34,11
1228,2019-06-25,2019,6,Economy Class,Solo Leisure,Dublin to Sydney via Doha,Australia,5,negative,-0.75,cramped,negative,40,8
1228,2019-06-25,2019,6,Economy Class,Solo Leisure,Dublin to Sydney via Doha,Australia,5,negative,-0.75,cannot recline properly,negative,1,37
1228,2019-06-25,2019,6,Economy Class,Solo Leisure,Dublin to Sydney via Doha,Australia,5,negative,-0.75,not offered drinks,negative,1,37
1228,2019-06-25,2019,6,Economy Class,Solo Leisure,Dublin to Sydney via Doha,Australia,5,negative,-0.75,usb port wasn't working,negative,1,37
1229,2019-06-25,2019,6,Economy Class,Family Leisure,Doha to Kuwait,Qatar,1,negative,-0.8,unhappy,negative,4,34
1229,2019-06-25,2019,6,Economy Class,Family Leisure,Doha to Kuwait,Qatar,1,negative,-0.8,delayed,negative,109,1
1229,2019-06-25,2019,6,Economy Class,Family Leisure,Doha to Kuwait,Qatar,1,negative,-0.8,asked,negative,2,36
1229,2019-06-25,2019,6,Economy Class,Family Leisure,Doha to Kuwait,Qatar,1,negative,-0.8,security questions,negative,1,37
1229,2019-06-25,2019,6,Economy Class,Family Leisure,Doha to Kuwait,Qatar,1,negative,-0.8,held up,negative,1,37
1229,2019-06-25,2019,6,Economy Class,Family Leisure,Doha to Kuwait,Qatar,1,negative,-0.8,refused,negative,12,26
1229,2019-06-25,2019,6,Economy Class,Family Leisure,Doha to Kuwait,Qatar,1,negative,-0.8,bad way,negative,1,37
1230,2019-06-24,2019,6,Economy Class,Family Leisure,Kochi to Houston via Doha,Canada,5,neutral,0.1,delayed,negative,109,1
1230,2019-06-24,2019,6,Economy Class,Family Leisure,Kochi to Houston via Doha,Canada,5,neutral,0.1,missed,negative,26,15
1231,2019-06-24,2019,6,Economy Class,Family Leisure,Kuwait to Munich via Doha,Kuwait,10,positive,0.9,outdated,negative,12,26
1231,2019-06-24,2019,6,Economy Class,Family Leisure,Kuwait to Munich via Doha,Kuwait,10,positive,0.9,dry,negative,9,29
1233,2019-06-14,2019,6,Economy Class,Solo Leisure,Hanoi to London via Doha,United Kingdom,1,mixed,-0.4,terrible,negative,37,10
1233,2019-06-14,2019,6,Economy Class,Solo Leisure,Hanoi to London via Doha,United Kingdom,1,mixed,-0.4,destroyed,negative,3,35
1233,2019-06-14,2019,6,Economy Class,Solo Leisure,Hanoi to London via Doha,United Kingdom,1,mixed,-0.4,insult,negative,4,34
1233,2019-06-14,2019,6,Economy Class,Solo Leisure,Hanoi to London via Doha,United Kingdom,1,mixed,-0.4,compensation,negative,9,29
1234,2019-06-14,2019,6,Economy Class,Family Leisure,Melbourne to Milan via Doha,Australia,1,negative,-0.85,disappointed,negative,60,4
1234,2019-06-14,2019,6,Economy Class,Family Leisure,Melbourne to Milan via Doha,Australia,1,negative,-0.85,re-allocated,negative,1,37
1234,2019-06-14,2019,6,Economy Class,Family Leisure,Melbourne to Milan via Doha,Australia,1,negative,-0.85,dismissed,negative,1,37
